return_id,sale_id,Invoice,StockCode,Quantity,Price,InvoiceDate,CustomerID
18188,721546.0,C560903,22178,75,1.06,2011-07-21 17:47:00,18198
18189,,C560904,M,1,8.95,2011-07-21 17:51:00,14875
18190,773896.0,C560905,23146,3,3.29,2011-07-21 17:54:00,13468
18191,775121.0,C560907,84997A,3,4.15,2011-07-21 17:55:00,16875
18192,767423.0,C560909,20725,1,1.65,2011-07-21 17:56:00,13590
18193,767418.0,C560909,84997C,1,4.15,2011-07-21 17:56:00,13590
18194,775543.0,C560910,22461,5,3.95,2011-07-21 17:57:00,14733
18195,775538.0,C560910,21539,1,4.95,2011-07-21 17:57:00,14733
18196,770181.0,C560912,23252,4,3.75,2011-07-21 18:05:00,14400
18198,714237.0,C560932,20914,1,2.95,2011-07-22 10:29:00,15005
18199,258889.0,C560932,85024C,1,1.65,2011-07-22 10:29:00,15005
18200,233036.0,C560932,85025C,1,1.65,2011-07-22 10:29:00,15005
18204,775402.0,C560987,72807C,1,4.25,2011-07-22 13:09:00,16859
18205,779447.0,C560990,22629,6,1.95,2011-07-22 13:24:00,14056
18206,,C561011,POST,1,3.15,2011-07-22 16:05:00,17612
18207,766195.0,C561012,23283,1,7.95,2011-07-22 16:11:00,13098
18208,766183.0,C561012,20725,1,1.65,2011-07-22 16:11:00,13098
18209,775377.0,C561013,21535,1,2.55,2011-07-22 16:12:00,16705
18210,775381.0,C561013,22847,1,16.95,2011-07-22 16:12:00,16705
18211,775359.0,C561013,22456,1,4.25,2011-07-22 16:12:00,16705
18212,779453.0,C561016,22400,1,0.39,2011-07-22 16:41:00,14056
18213,772016.0,C561017,23092,2,7.9,2011-07-22 16:49:00,13050
18214,769085.0,C561018,23167,3,0.83,2011-07-22 16:50:00,14916
18215,769084.0,C561018,23165,1,1.65,2011-07-22 16:50:00,14916
18216,771586.0,C561019,21205,12,2.55,2011-07-22 16:52:00,15187
18217,613998.0,C561041,85062,1,1.65,2011-07-24 12:10:00,15708
18218,587491.0,C561041,21380,1,2.95,2011-07-24 12:10:00,15708
18219,681562.0,C561041,22725,1,3.75,2011-07-24 12:10:00,15708
18220,783271.0,C561059,21035,100,2.75,2011-07-24 13:26:00,13802
18221,783276.0,C561059,20725,100,1.45,2011-07-24 13:26:00,13802
18222,185224.0,C561059,47599B,50,2.1,2011-07-24 13:26:00,13802
18223,739684.0,C561061,21906,1,6.75,2011-07-24 13:31:00,13097
18224,704576.0,C561069,23302,24,1.65,2011-07-24 14:50:00,16570
18225,784206.0,C561083,22983,121,0.36,2011-07-24 16:20:00,13230
18228,768983.0,C561104,22666,3,2.95,2011-07-25 11:36:00,12576
18232,784805.0,C561117,POST,3,40.0,2011-07-25 12:23:00,13520
18233,,C561198,M,35,1.25,2011-07-25 14:45:00,16161
18234,784662.0,C561210,23263,10,1.25,2011-07-25 16:58:00,17841
18235,768126.0,C561211,20728,1,1.65,2011-07-25 16:58:00,15544
18236,781685.0,C561212,21735,1,12.75,2011-07-25 17:00:00,17175
18237,,C561225,D,1,45.6,2011-07-26 10:06:00,16029
18238,783579.0,C561227,84978,36,1.06,2011-07-26 10:15:00,12431
18239,778241.0,C561229,22796,2,9.95,2011-07-26 10:18:00,17096
18240,778240.0,C561229,22784,1,4.95,2011-07-26 10:18:00,17096
18241,750599.0,C561230,23031,1,1.65,2011-07-26 10:19:00,14329
18242,778425.0,C561232,85053,4,2.1,2011-07-26 10:21:00,16133
18243,778427.0,C561232,22429,1,4.25,2011-07-26 10:21:00,16133
18244,778430.0,C561232,22699,1,2.95,2011-07-26 10:21:00,16133
18245,778386.0,C561233,21279,3,2.55,2011-07-26 10:24:00,17422
18246,778385.0,C561233,21382,8,0.75,2011-07-26 10:24:00,17422
18247,778379.0,C561233,22231,1,0.59,2011-07-26 10:24:00,17422
18248,778380.0,C561233,22251,3,1.25,2011-07-26 10:24:00,17422
18249,778388.0,C561233,85211,2,0.79,2011-07-26 10:24:00,17422
18250,778371.0,C561233,22232,16,0.59,2011-07-26 10:24:00,17422
18251,775943.0,C561234,79191C,12,0.85,2011-07-26 10:25:00,13327
18252,704255.0,C561235,22727,1,3.75,2011-07-26 10:27:00,13767
18253,766054.0,C561235,21313,1,0.85,2011-07-26 10:27:00,13767
18254,766050.0,C561235,21314,1,2.1,2011-07-26 10:27:00,13767
18255,772004.0,C561237,23198,6,1.45,2011-07-26 10:29:00,13050
18256,779130.0,C561238,23243,1,4.95,2011-07-26 10:31:00,17675
18257,779110.0,C561238,22382,1,1.65,2011-07-26 10:31:00,17675
18261,779145.0,C561240,84949,1,1.65,2011-07-26 10:33:00,17677
18270,781471.0,C561319,22609,36,0.19,2011-07-26 12:43:00,15106
18272,634495.0,C561328,22649,1,4.95,2011-07-26 13:54:00,12471
18273,761938.0,C561328,22423,3,10.95,2011-07-26 13:54:00,12471
18275,781326.0,C561358,20977,32,1.25,2011-07-26 15:10:00,12626
18276,781319.0,C561358,22303,1,2.1,2011-07-26 15:10:00,12626
18277,781330.0,C561358,22634,8,8.5,2011-07-26 15:10:00,12626
18280,785244.0,C561370,22139,1,4.95,2011-07-26 16:22:00,17693
18281,785258.0,C561380,22624,1,8.5,2011-07-26 17:12:00,17693
18282,786611.0,C561379,23061,3,1.25,2011-07-26 17:12:00,13668
18283,482465.0,C561464,D,1,26.05,2011-07-27 12:40:00,14527
18284,784541.0,C561469,21179,12,0.39,2011-07-27 13:13:00,15289
18308,764774.0,C561510,22729,1,3.75,2011-07-27 14:51:00,14534
18323,782883.0,C561586,23110,2,5.75,2011-07-28 10:49:00,14243
18324,784034.0,C561587,22843,1,6.75,2011-07-28 10:50:00,17649
18325,784819.0,C561588,15056N,2,5.95,2011-07-28 10:53:00,15781
18326,786884.0,C561589,23251,3,1.25,2011-07-28 10:57:00,16133
18327,786892.0,C561589,23249,1,1.65,2011-07-28 10:57:00,16133
18328,786885.0,C561589,22960,1,4.25,2011-07-28 10:57:00,16133
18329,786888.0,C561589,22457,1,2.95,2011-07-28 10:57:00,16133
18330,171709.0,C561590,84968A,2,12.75,2011-07-28 11:16:00,18268
18331,783626.0,C561591,22768,1,9.95,2011-07-28 11:17:00,15708
18332,757868.0,C561594,21090,12,0.39,2011-07-28 11:22:00,17671
18333,757871.0,C561594,22430,4,4.95,2011-07-28 11:22:00,17671
18334,757879.0,C561594,23252,16,3.75,2011-07-28 11:22:00,17671
18335,757880.0,C561594,23251,24,1.25,2011-07-28 11:22:00,17671
18336,757881.0,C561594,23250,24,1.25,2011-07-28 11:22:00,17671
18337,757878.0,C561594,23249,24,1.65,2011-07-28 11:22:00,17671
18338,783723.0,C561596,22231,4,0.59,2011-07-28 11:23:00,16558
18339,783722.0,C561596,22464,1,1.65,2011-07-28 11:23:00,16558
18340,783711.0,C561596,23245,3,4.95,2011-07-28 11:23:00,16558
18341,758282.0,C561598,22139,1,4.95,2011-07-28 11:27:00,13109
18342,777970.0,C561604,22720,3,4.95,2011-07-28 12:08:00,18223
18343,768943.0,C561606,21314,1,2.1,2011-07-28 12:10:00,13420
18344,781658.0,C561608,23296,4,1.25,2011-07-28 12:19:00,15827
18345,781653.0,C561608,22720,1,4.95,2011-07-28 12:19:00,15827
18346,781650.0,C561608,22423,1,12.75,2011-07-28 12:19:00,15827
18348,784342.0,C561612,21232,2,1.25,2011-07-28 12:36:00,17054
18349,784500.0,C561613,22780,4,4.25,2011-07-28 12:46:00,14194
18350,784492.0,C561613,22892,1,1.25,2011-07-28 12:46:00,14194
18351,784488.0,C561613,21623,1,9.95,2011-07-28 12:46:00,14194
18352,783990.0,C561619,23170,2,1.65,2011-07-28 13:31:00,13408
18353,774690.0,C561620,22720,2,4.95,2011-07-28 13:40:00,15845
18354,767531.0,C561621,85066,1,12.75,2011-07-28 13:41:00,12722
18355,767530.0,C561621,22797,2,16.95,2011-07-28 13:41:00,12722
18356,766263.0,C561622,23243,2,4.95,2011-07-28 13:42:00,16572
18357,650238.0,C561623,23194,5,2.25,2011-07-28 13:43:00,17677
18358,650237.0,C561623,23176,5,2.25,2011-07-28 13:43:00,17677
18359,,C561628,M,1,9.6,2011-07-28 14:10:00,16422
18362,789537.0,C561649,84077,48,0.29,2011-07-28 15:27:00,15746
18365,781761.0,C561681,84968A,2,12.75,2011-07-28 19:14:00,15370
18366,778144.0,C561682,21257,7,6.95,2011-07-28 19:27:00,13631
18367,778697.0,C561684,22423,1,12.75,2011-07-28 19:36:00,13136
18368,778701.0,C561684,22725,1,3.75,2011-07-28 19:36:00,13136
18369,,C561703,M,1,1.65,2011-07-29 11:07:00,12709
18370,546982.0,C561703,22504,2,29.95,2011-07-29 11:07:00,12709
18371,771425.0,C561703,21658,1,3.39,2011-07-29 11:07:00,12709
18372,771426.0,C561703,20685,1,6.75,2011-07-29 11:07:00,12709
18373,719167.0,C561703,23111,1,12.5,2011-07-29 11:07:00,12709
18374,784755.0,C561725,21672,1,1.25,2011-07-29 12:10:00,17841
18375,778969.0,C561725,82580,2,0.55,2011-07-29 12:10:00,17841
18376,778971.0,C561725,82581,1,0.55,2011-07-29 12:10:00,17841
18377,765209.0,C561725,M,1,3.25,2011-07-29 12:10:00,17841
18378,786639.0,C561793,22461,3,3.95,2011-07-29 13:08:00,14414
18380,756618.0,C561810,15056BL,120,4.95,2011-07-29 15:12:00,14145
18381,791835.0,C561886,85061W,5,0.85,2011-07-31 13:20:00,15532
18389,790298.0,C562016,21650,24,0.19,2011-08-01 14:12:00,14738
18390,779045.0,C562020,23029,4,1.65,2011-08-01 15:13:00,16774
18391,788997.0,C562022,22960,2,3.75,2011-08-01 15:39:00,17389
18393,790222.0,C562041,37495,4,3.75,2011-08-02 10:05:00,15120
18394,788788.0,C562048,22384,1,1.65,2011-08-02 11:19:00,13534
18395,788792.0,C562048,23209,1,1.65,2011-08-02 11:19:00,13534
18396,709966.0,C562051,22423,1,12.75,2011-08-02 11:58:00,15602
18399,560975.0,C562097,37449,2,8.5,2011-08-02 13:19:00,15311
18400,760597.0,C562097,85099B,1,1.79,2011-08-02 13:19:00,15311
18401,655109.0,C562097,22197,1,0.72,2011-08-02 13:19:00,15311
18402,786540.0,C562097,22384,1,1.45,2011-08-02 13:19:00,15311
18403,777588.0,C562097,75049L,3,0.85,2011-08-02 13:19:00,15311
18404,760613.0,C562097,23199,1,1.79,2011-08-02 13:19:00,15311
18405,786554.0,C562097,20724,1,0.72,2011-08-02 13:19:00,15311
18406,655113.0,C562097,82483,1,5.95,2011-08-02 13:19:00,15311
18407,786557.0,C562097,20712,1,1.79,2011-08-02 13:19:00,15311
18408,622425.0,C562110,22655,1,125.0,2011-08-02 15:46:00,16316
18409,787610.0,C562111,23240,1,3.75,2011-08-02 15:48:00,15125
18410,784016.0,C562115,21429,5,1.95,2011-08-02 16:17:00,17696
18411,677121.0,C562116,21931,1,2.08,2011-08-02 16:19:00,15810
18412,787486.0,C562117,20712,2,2.08,2011-08-02 16:20:00,16628
18413,787488.0,C562117,22356,1,0.85,2011-08-02 16:20:00,16628
18414,666761.0,C562118,47594A,5,1.95,2011-08-02 16:23:00,12457
18415,748237.0,C562119,22699,6,2.95,2011-08-02 16:26:00,13505
18416,748216.0,C562119,23029,4,1.65,2011-08-02 16:26:00,13505
18417,748232.0,C562119,23245,1,4.95,2011-08-02 16:26:00,13505
18418,780816.0,C562121,22847,1,14.95,2011-08-02 17:15:00,16523
18419,780825.0,C562121,22061,1,9.95,2011-08-02 17:15:00,16523
18420,771525.0,C562122,23182,9,0.83,2011-08-02 17:18:00,14857
18421,777238.0,C562124,22200,4,3.75,2011-08-02 17:23:00,13081
18422,686305.0,C562124,15044C,2,2.55,2011-08-02 17:23:00,13081
18423,686320.0,C562124,15034,23,0.07,2011-08-02 17:23:00,13081
18424,,C562124,15058A,1,6.75,2011-08-02 17:23:00,13081
18425,777239.0,C562124,85123A,3,2.55,2011-08-02 17:23:00,13081
18426,777293.0,C562124,23168,1,1.04,2011-08-02 17:23:00,13081
18427,612491.0,C562124,22698,1,2.55,2011-08-02 17:23:00,13081
18428,726933.0,C562126,23243,1,4.95,2011-08-02 17:31:00,15764
18429,726948.0,C562126,21533,2,4.95,2011-08-02 17:31:00,15764
18430,790685.0,C562139,84978,1,1.25,2011-08-03 10:10:00,12921
18431,790710.0,C562139,22456,2,4.95,2011-08-03 10:10:00,12921
18432,790694.0,C562139,21313,4,0.85,2011-08-03 10:10:00,12921
18433,789977.0,C562142,23163,7,2.08,2011-08-03 10:37:00,15189
18434,778782.0,C562144,21643,12,1.25,2011-08-03 10:43:00,12757
18435,290610.0,C562147,22328,1,2.95,2011-08-03 10:47:00,16180
18436,290644.0,C562147,22064,1,1.65,2011-08-03 10:47:00,16180
18437,673175.0,C562147,22697,1,2.95,2011-08-03 10:47:00,16180
18438,698100.0,C562147,21232,1,1.25,2011-08-03 10:47:00,16180
18439,673156.0,C562147,22699,1,2.95,2011-08-03 10:47:00,16180
18440,698101.0,C562147,22649,1,4.95,2011-08-03 10:47:00,16180
18441,773437.0,C562147,23206,1,1.65,2011-08-03 10:47:00,16180
18442,790932.0,C562149,23205,1,0.85,2011-08-03 10:49:00,13534
18443,790927.0,C562149,23204,1,0.85,2011-08-03 10:49:00,13534
18444,790942.0,C562149,23203,1,2.08,2011-08-03 10:49:00,13534
18445,790929.0,C562149,21930,1,2.08,2011-08-03 10:49:00,13534
18446,790936.0,C562149,20711,1,2.08,2011-08-03 10:49:00,13534
18447,792586.0,C562151,22637,1,2.1,2011-08-03 10:55:00,17053
18448,784804.0,C562154,23256,4,4.15,2011-08-03 11:23:00,13520
18449,,C562159,M,12,1.45,2011-08-03 11:48:00,17389
18450,790945.0,C562160,22456,4,4.25,2011-08-03 11:50:00,13106
18452,124398.0,C562185,22381,3,2.1,2011-08-03 12:15:00,12748
18453,775840.0,C562188,85099B,100,1.79,2011-08-03 12:16:00,12748
18454,792575.0,C562206,20725,2,1.65,2011-08-03 12:55:00,15625
18456,783574.0,C562221,21154,10,1.25,2011-08-03 14:22:00,16525
18457,783573.0,C562221,20685,10,6.75,2011-08-03 14:22:00,16525
18458,783577.0,C562221,21155,6,2.55,2011-08-03 14:22:00,16525
18459,783571.0,C562221,21916,24,0.42,2011-08-03 14:22:00,16525
18460,783570.0,C562221,22151,432,0.36,2011-08-03 14:22:00,16525
18461,783576.0,C562221,22791,72,1.06,2011-08-03 14:22:00,16525
18462,783572.0,C562221,47566,8,4.95,2011-08-03 14:22:00,16525
18463,783575.0,C562221,82482,36,2.1,2011-08-03 14:22:00,16525
18464,744207.0,C562223,22655,2,125.0,2011-08-03 14:34:00,15804
18465,757008.0,C562267,21888,1,3.75,2011-08-03 16:33:00,14056
18466,728159.0,C562267,23193,3,2.25,2011-08-03 16:33:00,14056
18467,779481.0,C562267,84755,1,0.65,2011-08-03 16:33:00,14056
18468,757046.0,C562267,23237,3,4.15,2011-08-03 16:33:00,14056
18471,,C562280,84926F,24,0.29,2011-08-04 10:31:00,16133
18472,793096.0,C562280,23020,1,12.5,2011-08-04 10:31:00,16133
18473,781637.0,C562281,23020,1,12.5,2011-08-04 10:36:00,12476
18474,781640.0,C562281,22798,3,2.95,2011-08-04 10:36:00,12476
18475,781644.0,C562281,84976,2,0.79,2011-08-04 10:36:00,12476
18476,781643.0,C562281,84663A,3,0.79,2011-08-04 10:36:00,12476
18477,781622.0,C562281,22423,1,12.75,2011-08-04 10:36:00,12476
18479,606441.0,C562367,22203,1,3.75,2011-08-04 14:03:00,17811
18480,797307.0,C562375,22978,24,3.39,2011-08-04 14:46:00,14911
18481,797308.0,C562375,22952,240,0.42,2011-08-04 14:46:00,14911
18482,797309.0,C562375,22950,288,1.25,2011-08-04 14:46:00,14911
18483,797316.0,C562375,22945,144,0.72,2011-08-04 14:46:00,14911
18484,797318.0,C562375,22907,12,0.85,2011-08-04 14:46:00,14911
18485,797313.0,C562375,22699,48,2.55,2011-08-04 14:46:00,14911
18486,797327.0,C562375,22423,32,10.95,2011-08-04 14:46:00,14911
18487,797320.0,C562375,22697,48,2.55,2011-08-04 14:46:00,14911
18488,797322.0,C562375,22193,12,7.65,2011-08-04 14:46:00,14911
18489,797323.0,C562375,22192,12,7.65,2011-08-04 14:46:00,14911
18490,797324.0,C562375,22086,120,2.55,2011-08-04 14:46:00,14911
18491,797325.0,C562375,21977,24,0.55,2011-08-04 14:46:00,14911
18492,797319.0,C562375,22698,48,2.55,2011-08-04 14:46:00,14911
18493,797306.0,C562375,22979,72,1.25,2011-08-04 14:46:00,14911
18494,797317.0,C562375,22909,192,0.72,2011-08-04 14:46:00,14911
18495,797305.0,C562375,23157,240,1.85,2011-08-04 14:46:00,14911
18496,797304.0,C562375,22980,48,1.45,2011-08-04 14:46:00,14911
18497,797326.0,C562375,23318,96,2.08,2011-08-04 14:46:00,14911
18498,797328.0,C562375,23315,12,8.15,2011-08-04 14:46:00,14911
18499,797314.0,C562375,23314,4,12.5,2011-08-04 14:46:00,14911
18500,797315.0,C562375,23307,24,0.55,2011-08-04 14:46:00,14911
18501,797312.0,C562375,23175,48,2.75,2011-08-04 14:46:00,14911
18502,797310.0,C562375,23174,48,3.75,2011-08-04 14:46:00,14911
18503,797298.0,C562375,23173,24,8.15,2011-08-04 14:46:00,14911
18504,797321.0,C562375,22910,200,2.55,2011-08-04 14:46:00,14911
18505,797300.0,C562375,23171,48,1.45,2011-08-04 14:46:00,14911
18506,797299.0,C562375,23172,48,1.45,2011-08-04 14:46:00,14911
18507,797311.0,C562375,23163,48,2.08,2011-08-04 14:46:00,14911
18508,797301.0,C562375,23170,48,1.45,2011-08-04 14:46:00,14911
18509,797302.0,C562375,23169,6,4.15,2011-08-04 14:46:00,14911
18510,797303.0,C562375,23166,12,1.25,2011-08-04 14:46:00,14911
18518,786497.0,C562423,22720,2,4.95,2011-08-04 17:06:00,12584
18519,786501.0,C562423,22627,2,8.5,2011-08-04 17:06:00,12584
18520,,C562423,22423,1,12.75,2011-08-04 17:06:00,12584
18521,786498.0,C562425,23243,1,4.95,2011-08-04 17:08:00,12584
18522,760297.0,C562438,22423,1,12.75,2011-08-04 17:58:00,14621
18523,760294.0,C562438,22698,2,2.95,2011-08-04 17:58:00,14621
18524,760285.0,C562438,84755,1,0.65,2011-08-04 17:58:00,14621
18525,760286.0,C562438,23023,2,1.65,2011-08-04 17:58:00,14621
18528,,C562514,M,1,11.95,2011-08-05 12:20:00,13408
18529,,C562515,M,1,43.63,2011-08-05 12:22:00,13408
18530,788768.0,C562522,22169,1,8.5,2011-08-05 12:49:00,13813
18531,788776.0,C562522,22139,1,4.95,2011-08-05 12:49:00,13813
18536,761903.0,C562559,21231,13,1.25,2011-08-05 17:08:00,16743
18537,761902.0,C562559,21232,24,1.25,2011-08-05 17:08:00,16743
18538,,C562561,22656,1,125.0,2011-08-05 17:13:00,16729
18539,754956.0,C562577,23207,1,1.65,2011-08-07 13:09:00,15518
18540,725645.0,C562582,21452,1,2.95,2011-08-07 13:53:00,15640
18541,665198.0,C562582,22241,1,1.25,2011-08-07 13:53:00,15640
18542,455387.0,C562582,22634,1,9.95,2011-08-07 13:53:00,15640
18543,665186.0,C562582,23008,1,16.95,2011-08-07 13:53:00,15640
18544,782998.0,C562582,15034,18,0.14,2011-08-07 13:53:00,15640
18545,725645.0,C562582,21452,1,2.95,2011-08-07 13:53:00,15640
18546,599967.0,C562582,20751,1,2.1,2011-08-07 13:53:00,15640
18547,401036.0,C562582,21671,8,1.25,2011-08-07 13:53:00,15640
18548,599958.0,C562582,21843,1,10.95,2011-08-07 13:53:00,15640
18549,800162.0,C562594,85230G,48,0.29,2011-08-07 15:44:00,12748
18550,800163.0,C562594,22464,24,1.65,2011-08-07 15:44:00,12748
18551,,C562597,M,1,6.76,2011-08-08 09:48:00,15518
18552,,C562601,M,144,0.11,2011-08-08 10:09:00,12901
18553,794182.0,C562613,23175,3,3.25,2011-08-08 12:11:00,15228
18555,795080.0,C562618,20914,2,2.95,2011-08-08 12:32:00,13186
18556,795110.0,C562618,82600,6,2.1,2011-08-08 12:32:00,13186
18557,795084.0,C562618,22637,1,2.55,2011-08-08 12:32:00,13186
18558,790561.0,C562620,22798,1,2.95,2011-08-08 12:34:00,13089
18559,790560.0,C562620,22801,1,3.75,2011-08-08 12:34:00,13089
18560,750844.0,C562622,M,1,48.0,2011-08-08 12:37:00,15299
18561,791569.0,C562623,22772,1,1.25,2011-08-08 12:38:00,16255
18562,791572.0,C562623,22771,3,1.25,2011-08-08 12:38:00,16255
18563,794222.0,C562648,21539,1,4.95,2011-08-08 12:56:00,14606
18564,742856.0,C562648,22998,1,0.42,2011-08-08 12:56:00,14606
18565,,C562647,M,1,3155.95,2011-08-08 12:56:00,15502
18566,605832.0,C562648,M,1,3.25,2011-08-08 12:56:00,14606
18567,788958.0,C562651,21991,12,1.25,2011-08-08 13:25:00,16951
18569,,C562657,POST,1,4.41,2011-08-08 13:39:00,13588
18570,786206.0,C562661,22744,6,2.95,2011-08-08 13:40:00,13588
18571,763932.0,C562687,22287,12,0.39,2011-08-08 13:53:00,15157
18572,763921.0,C562687,21158,24,0.39,2011-08-08 13:53:00,15157
18573,763931.0,C562687,22268,39,0.19,2011-08-08 13:53:00,15157
18574,763936.0,C562687,22233,1,0.59,2011-08-08 13:53:00,15157
18575,,C562687,POST,1,10.34,2011-08-08 13:53:00,15157
18576,763923.0,C562687,21359,1,3.95,2011-08-08 13:53:00,15157
18577,797059.0,C562709,22384,1,1.45,2011-08-08 14:32:00,17511
18578,683692.0,C562709,21238,1,0.72,2011-08-08 14:32:00,17511
18579,683704.0,C562709,22061,1,8.5,2011-08-08 14:32:00,17511
18580,683707.0,C562709,21232,1,1.06,2011-08-08 14:32:00,17511
18581,779406.0,C562709,82484,1,6.75,2011-08-08 14:32:00,17511
18582,797030.0,C562709,85123A,1,2.55,2011-08-08 14:32:00,17511
18583,797061.0,C562709,22197,3,0.72,2011-08-08 14:32:00,17511
18584,321416.0,C562709,21042,1,4.65,2011-08-08 14:32:00,17511
18585,758232.0,C562709,22659,1,1.65,2011-08-08 14:32:00,17511
18586,791640.0,C562726,21559,2,2.55,2011-08-09 09:05:00,16401
18587,791650.0,C562726,22326,1,2.95,2011-08-09 09:05:00,16401
18588,728662.0,C562728,22846,4,14.95,2011-08-09 09:41:00,12406
18589,728663.0,C562728,22848,4,14.95,2011-08-09 09:41:00,12406
18590,728664.0,C562728,22849,1,14.95,2011-08-09 09:41:00,12406
18591,792262.0,C562773,22424,2,12.75,2011-08-09 12:18:00,17841
18592,767888.0,C562773,22220,2,9.95,2011-08-09 12:18:00,17841
18593,775513.0,C562773,85014B,1,5.95,2011-08-09 12:18:00,17841
18594,784743.0,C562773,15056BL,1,5.95,2011-08-09 12:18:00,17841
18595,798524.0,C562773,21935,1,1.65,2011-08-09 12:18:00,17841
18596,787866.0,C562773,22374,1,4.25,2011-08-09 12:18:00,17841
18598,792739.0,C562786,M,1,250.0,2011-08-09 13:43:00,15581
18599,,C562793,M,1,57.6,2011-08-09 14:18:00,16422
18600,792841.0,C562794,22456,1,4.95,2011-08-09 14:20:00,14112
18601,797249.0,C562795,22192,1,8.5,2011-08-09 14:23:00,13709
18602,797279.0,C562795,23235,1,2.89,2011-08-09 14:23:00,13709
18603,797243.0,C562795,22428,2,6.95,2011-08-09 14:23:00,13709
18604,797268.0,C562795,21877,1,1.25,2011-08-09 14:23:00,13709
18605,,C562796,D,1,64.0,2011-08-09 14:27:00,13694
18606,797294.0,C562797,22634,1,8.5,2011-08-09 14:29:00,16672
18607,589842.0,C562798,22605,1,12.75,2011-08-09 14:30:00,12929
18608,787894.0,C562799,84949,2,1.65,2011-08-09 14:31:00,16609
18609,791640.0,C562800,21559,2,2.55,2011-08-09 14:34:00,16401
18610,798438.0,C562801,23012,1,3.95,2011-08-09 14:35:00,15194
18611,798781.0,C562802,22994,2,0.42,2011-08-09 14:41:00,15201
18612,798776.0,C562802,22990,2,4.95,2011-08-09 14:41:00,15201
18613,795519.0,C562803,21704,2,0.85,2011-08-09 14:43:00,15628
18614,795522.0,C562803,23187,10,0.29,2011-08-09 14:43:00,15628
18615,798788.0,C562808,23187,5,0.29,2011-08-09 15:10:00,18282
18616,791274.0,C562811,23109,96,2.49,2011-08-09 15:30:00,13217
18617,791273.0,C562811,23083,48,3.29,2011-08-09 15:30:00,13217
18618,799933.0,C562845,21754,1,5.95,2011-08-10 09:21:00,14903
18619,798776.0,C562848,22990,4,4.95,2011-08-10 09:35:00,15201
18621,798357.0,C562876,22360,1,2.95,2011-08-10 10:42:00,15110
18622,802575.0,C562884,22900,3,3.25,2011-08-10 11:25:00,14056
18623,803172.0,C562887,23077,20,1.25,2011-08-10 11:43:00,17994
18624,797624.0,C562889,22727,2,3.75,2011-08-10 12:07:00,18172
18625,800295.0,C562909,75049L,11,1.25,2011-08-10 13:00:00,17602
18626,799482.0,C562910,23187,16,0.29,2011-08-10 13:03:00,15671
18627,734493.0,C562911,22978,5,3.75,2011-08-10 13:06:00,13384
18628,791764.0,C562915,23064,1,49.95,2011-08-10 13:35:00,13388
18629,798066.0,C562921,22699,2,2.95,2011-08-10 14:17:00,13767
18630,801105.0,C562921,22423,2,12.75,2011-08-10 14:17:00,13767
18631,801106.0,C562921,22726,1,3.75,2011-08-10 14:17:00,13767
18632,798061.0,C562921,22727,1,3.75,2011-08-10 14:17:00,13767
18633,408481.0,C562938,M,1,1121.18,2011-08-10 17:14:00,14156
18634,798132.0,C562943,23316,1,9.95,2011-08-11 09:16:00,12693
18635,792932.0,C562952,22981,5,1.45,2011-08-11 10:10:00,12749
18636,792931.0,C562952,23243,1,4.95,2011-08-11 10:10:00,12749
18637,792960.0,C562952,23169,1,4.15,2011-08-11 10:10:00,12749
18638,792901.0,C562952,23166,1,1.25,2011-08-11 10:10:00,12749
18639,792943.0,C562952,23015,1,8.25,2011-08-11 10:10:00,12749
18640,792940.0,C562952,23017,1,12.5,2011-08-11 10:10:00,12749
18641,792893.0,C562952,23111,1,12.5,2011-08-11 10:10:00,12749
18642,792941.0,C562952,22979,2,1.45,2011-08-11 10:10:00,12749
18643,792954.0,C562952,23020,1,12.5,2011-08-11 10:10:00,12749
18644,792934.0,C562952,22980,3,1.65,2011-08-11 10:10:00,12749
18645,792962.0,C562952,23245,1,4.95,2011-08-11 10:10:00,12749
18646,792902.0,C562952,23165,2,1.65,2011-08-11 10:10:00,12749
18647,792900.0,C562952,23167,2,0.83,2011-08-11 10:10:00,12749
18648,792891.0,C562952,23110,1,5.75,2011-08-11 10:10:00,12749
18649,792914.0,C562952,23244,2,1.95,2011-08-11 10:10:00,12749
18650,792919.0,C562952,82486,1,8.95,2011-08-11 10:10:00,12749
18651,792916.0,C562952,23239,3,4.15,2011-08-11 10:10:00,12749
18652,792912.0,C562952,23235,2,2.89,2011-08-11 10:10:00,12749
18653,792878.0,C562952,23236,1,2.89,2011-08-11 10:10:00,12749
18654,792888.0,C562952,22456,1,4.95,2011-08-11 10:10:00,12749
18655,797109.0,C562953,22697,1,2.95,2011-08-11 10:12:00,16180
18656,290610.0,C562953,22328,1,2.95,2011-08-11 10:12:00,16180
18657,698100.0,C562953,21232,1,1.25,2011-08-11 10:12:00,16180
18658,797107.0,C562953,22699,1,2.95,2011-08-11 10:12:00,16180
18659,290644.0,C562953,22064,1,1.65,2011-08-11 10:12:00,16180
18660,698101.0,C562953,22649,1,4.95,2011-08-11 10:12:00,16180
18661,797119.0,C562953,23206,1,1.65,2011-08-11 10:12:00,16180
18662,795871.0,C562954,20914,1,2.95,2011-08-11 10:13:00,17429
18663,795879.0,C562954,84927F,5,0.39,2011-08-11 10:13:00,17429
18664,795875.0,C562954,22461,2,3.95,2011-08-11 10:13:00,17429
18665,795084.0,C562956,22637,1,2.55,2011-08-11 10:14:00,13186
